tweet_id,text,intent,historical_reply
284072,The battery life is bullshit since this update @115858 @AppleSupport,battery,@183655 Let's take a closer look at this together. Could you join us in DM with more info? https://t.co/GDrqU22YpT
2906742,"@AppleSupport Thank you, I have two factor set up now. However, my phone is set up as a trusted number which I don't like. Is there a way to remove that and use u2f or an authenticator app instead of SMS?",notifications_messages,@804889 Sure. Check out the section titled 'Keep your trusted phone numbers up to date' in the following article for info on how to remove a number: https://t.co/dSCGMB4BU5
159601,"@AppleSupport So, I did 3.17 miles yesterday (thanks for the achievement motivation!), and logged it with the Fitness app on my #AppleWatch, and now the achievement is not only granted, but missing from the Activity app all together... What happened here? :/ https://t.co/YTmvVR5fBY",general_support,@152744 Hello. Kudos to you for the awesome workout. Let's check a few things together via DM and see if we can get this fixed. Please tap here to continue: https://t.co/GDrqU22YpT
2573965,@AppleSupport It happens randomly when we are FaceTiming eachother. We can be in the middle of the call and it randomly disconnects. Another strange thing is that we won’t be able to text eachother randomly sometimes. We know it’s not the WiFi because we can do other things and text other ppl.,connectivity,@413808 Have you also removed and recreated the contact at any point? Let us know in Direct Message and we'll look into this further. https://t.co/GDrqU22YpT
1058910,"@AppleSupport even I switch off wifi and Bluetooth here is useless , I need go setting turn off. Can u fix this? https://t.co/PcmZvie7ip",connectivity,@360363 Bluetooth and Wi-Fi settings in Control Center work differently in iOS 11. You can read more on that here: https://t.co/G7BHuQnDS6
327085,@AppleSupport Thanks!!! Restart did the trick!,general_support,"@193948 Awesome, we're glad to hear that. Please reach out if you need help in the future."
509572,@AppleSupport hi in uk and just had this come up as a message I believe it’s fake can u tell me please If is or if from yourself https://t.co/TVDRImpXrP,notifications_messages,@237067 Thanks for reaching out. This is not a valid Apple communication.  You can also reach out to your carrier for help with spam texting on your device. This article has more information about potential phishing attempts: https://t.co/UmPh98sRKr
717142,"@AppleSupport Wt the hell is wrong with iOS 11.1, It’s draining the battery so quickly. It’s taking 5hrs to charge phone to 100% #helpmeout",battery,@291688 We'd be happy to look into what's gong on. Let's meet in DM. https://t.co/GDrqU22YpT
1954651,My message notifications aren't working have to click in to see if I have new messages any suggestions @AppleSupport,notifications_messages,"@580218 Hello. Let's check your Notification settings together, as shown here: https://t.co/2txgOv5s2M DM us we'll get started together: https://t.co/GDrqU22YpT"
31944,@AppleSupport 7 plus latest iOS,general_support,"@123064 We'd like you to reset your Keyboard Dictionary from Settings &gt; General &gt; Reset. Next, restart your iPhone. Any changes?"
2813609,“Oh you entered the wrong password twice? Be a shame if you got LOCKED OUT OF YOUR APPLE ID FOREVER” - @AppleSupport,account_authentication,"@784488 We know how important your Apple ID is for using your devices. Send us some more details about what’s going on in DM, and we’ll work towards a resolution there. https://t.co/GDrqU22YpT"
1470708,"@AppleSupport Streaming, and yes it happens on WiFi and cellular,",connectivity,@461368 Thanks. Which application are you using to stream videos or does it happen on multiple streaming apps?
321768,"@AppleSupport I have my iPad Mini 2 (iOS 11), and a 2015 MacBook (High Sierra). Those all seem to sync fine. Only the Mac Mini does not.",ios_update,"@192651 Thanks for reaching out about your Mac mini. Please DM us, and we'll proceed from there. https://t.co/GDrqU22YpT"
617351,@AppleSupport It’s definitely not hidden or unhidden - it’s not even coming up in my Purchased section.,purchase_billing,"@266469 Thank you for those details. As this is an isolated album that you're having this issue with, and it is a purchased album, we'd like to get you to pointed over to the experts at iTunes to dig a bit deeper. Reach out to us here:  https://t.co/SDIe7UiyJN"
657697,@118101 @AppleSupport How come I can't use my AW3 with my work phone? Im on EE. Website said I could on Sept 21. Now has changed? How Come?😡 https://t.co/81XjCYMFGD,app_crash_performance,@276577 We'll be glad to look into this with you. DM us and let us know a little more about what's going on. https://t.co/GDrqU22YpT
92547,"Is it just me or do others experience problems with people hearing you when calling on your iPhone?! Or maybe we’re not supposed to speak on phones anymore!! Mine’s a new 7, so not impressed @115858 @AppleSupport 😡",device_hardware,@136043 We know how important it is for you to be heard when you’re making calls. Let’s look into what’s happening on your new iPhone 7 together. Send us a DM with the results after following these steps: https://t.co/uQ2iN69dmS https://t.co/GDrqU22YpT
509481,"@AppleSupport I don’t wanna DM you, I want my Apple Music app (which I pay for) to not pause my goddamn music.",media_music,"@237054 We'd like for you to fully enjoy listening to your music as expected. By sending us a DM it gives us more room to gather additional details to the issue you're experiencing. If you like to continue, please DM us by using the link here: https://t.co/GDrqU2kzhr"
41711,"@AppleSupport just upgraded to 11.1, and had 50% battery drain on iPhone 6 during my bike ride to work (1 hour).  This is unacceptable",battery,"@125182 We’d love to help with your battery life. To start, please send us a DM. https://t.co/GDrqU22YpT"
255813,@AppleSupport The Chinese are trying to hack my cell phone! In the picture it shows some weird language where the cell signal should be.,connectivity,@176846 Thank you for your reply. Please send us a DM. We'd like to take a closer look at this. https://t.co/GDrqU22YpT
81779,@AppleSupport It would be great if I could download the app. Bloody iTunes store will not download any apps. I can find no useful information about this problem except that a lot of users are having similar issues with icloud/app store/itunes store. Can you offer anything useful?,account_authentication,@250265 We're happy to help. Does it happen with one network in particular or with multiple networks? Which iOS version are you running? Let us know in DM. https://t.co/GDrqU22YpT
707999,"@AppleSupport So you can only play 4k movies on iPad Pro, Apple TV 4k and iPhone 8 and 8 Plus?",device_hardware,@289250 Please meet us in a DM. We'll be able to share some information with you. https://t.co/GDrqU22YpT
2519309,"Anyone else experiencing weird behavior when using #AirPods for iTunes when building in #Xcode? Consistently, when I Build &amp; Run projects, the audio cuts out and then resumes at 3x to ""catch up"" to where it should be in track. Very weird. @AppleSupport",media_music,@717618 We'd like to gather some more information for better troubleshooting. Can you DM us the country you are located in?
184441,@AppleSupport y’all need to fix this I️ thing,general_support,"@159413 We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6"
593527,@AppleSupport how can I transfer my bank details from my old Apple ID on to my new Apple ID?,account_authentication,"@260535 That's a great question! To make sure we provide the best support, are you looking to add your card details for iTunes and App Store purchases? If so, the steps for adding payment information can be found here: https://t.co/Y0YoIRcZa7"
663895,@AppleSupport Yes i have music stored in the music app and it happens when i use WiFi and cellular data,connectivity,@278219 Do you run into the same interruptions with songs stored on your iPhone and played through the Music app?
945682,@AppleSupport I just got the most recent upgrade and battery is draining at rapid speed.  Can I undo update?  This sucks!,battery,"@344245 You've come to the right place for help. Let us know which device you're using, &amp; the OS it's on as well. We'll start there."
